PARGROUP,PRNAM,CAS,DTYPE,PARAM,MUNIT,MATRX,BASIS,METPT,METOA,Note,AphiaID,Species,P01_Code,P01,P01_label,S06_label,S07_label,S27_label,S02_label,S26_label,S25_label,TAXON,S09_label,S10_label,S11_label,S12_label,S13_label,S14_label,S15_label,S06,S07,S27,S02,S26,S25,S09,S10,S11,S12,S13,S14,S15
I-MET,nickel,7440-02-0,CF,NI,-9,SB,W,-9,-9,Mollusca,140658,Ostrea edulis,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Ostrea edulis (ITIS: 79885: WoRMS 140658) [Subcomponent: flesh],Ostrea edulis (ITIS: 79885: WoRMS 140658),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007123,S09133,S104,S1131,S1214,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Crustacean,107616,Palaemon serratus,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Palaemon serratus (ITIS: 96451: WoRMS 107616) [Subcomponent: muscle tissue],Palaemon serratus (ITIS: 96451: WoRMS 107616),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007559,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127143,Pleuronectes platessa,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Subcomponent: muscle tissue],Pleuronectes platessa (ITIS: 172902: WoRMS 127143),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE006632,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127143,Pleuronectes platessa,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Pleuronectes platessa (ITIS: 172902: WoRMS 127143) [Stage: juvenile Subcomponent: muscle tissue],Pleuronectes platessa (ITIS: 172902: WoRMS 127143),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE006663,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126440,Pollachius pollachius,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Pollachius pollachius (ITIS: 164728: WoRMS 126440) [Subcomponent: muscle tissue],Pollachius pollachius (ITIS: 164728: WoRMS 126440),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007565,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126441,Pollachius virens,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Pollachius virens (ITIS: 164727: WoRMS 126441) [Subcomponent: muscle tissue],Pollachius virens (ITIS: 164727: WoRMS 126441),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007567,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127149,Psetta maxima,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,,Scophthalmus maximus (ITIS: 172748: WoRMS 127149),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,105882,Raja brachyura,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,,New TAXON required.,not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,105883,Raja clavata,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Raja clavata (ITIS: 160901: WoRMS 105883) [Subcomponent: muscle tissue],Raja clavata (ITIS: 160901: WoRMS 105883),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007571,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,105887,Raja montagui,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Raja montagui (ITIS: 160883: WoRMS 105887) [Subcomponent: muscle tissue],Raja montagui (ITIS: 160883: WoRMS 105887),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007573,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127144,Reinhardtius hippoglossoides,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Reinhardtius hippoglossoides (ITIS: 172930: WoRMS 127144) [Subcomponent: muscle tissue],Reinhardtius hippoglossoides (ITIS: 172930: WoRMS 127144),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007575,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127186,Salmo salar,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Salmo salar (ITIS: 161996: WoRMS 127186) [Subcomponent: muscle tissue],Salmo salar (ITIS: 161996: WoRMS 127186),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007577,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127023,Scomber scombrus,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Scomber scombrus (ITIS: 172414: WoRMS 127023) [Subcomponent: muscle tissue],Scomber scombrus (ITIS: 172414: WoRMS 127023),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007119,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127150,Scophthalmus rhombus,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Scophthalmus rhombus (ITIS: 172749: WoRMS 127150) [Subcomponent: muscle tissue],Scophthalmus rhombus (ITIS: 172749: WoRMS 127150),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007585,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,105814,Scyliorhinus canicula,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Scyliorhinus canicula (ITIS: 160065: WoRMS 105814) [Subcomponent: muscle tissue],Scyliorhinus canicula (ITIS: 160065: WoRMS 105814),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007587,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127160,Solea solea,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Solea solea (ITIS: 173002: WoRMS 127160) [Subcomponent: muscle tissue],Solea solea (ITIS: 173002: WoRMS 127160),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007591,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,105923,Squalus acanthias,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Squalus acanthias (ITIS: 160617: WoRMS 105923) [Subcomponent: muscle tissue],Squalus acanthias (ITIS: 160617: WoRMS 105923),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007595,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127026,Thunnus alalunga,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Thunnus alalunga (ITIS: 172419: WoRMS 127026) [Subcomponent: muscle tissue],Thunnus alalunga (ITIS: 172419: WoRMS 127026),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE008503,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,SB,W,-9,-9,Mollusca,231750,Venerupis philippinarum,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,,Ruditapes philippinarum (WoRMS 231750),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,,S09133,S104,S1131,S1214,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127427,Zeus faber,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Zeus faber (ITIS: 166287: WoRMS 127427) [Subcomponent: muscle tissue],Zeus faber (ITIS: 166287: WoRMS 127427),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007601,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126281,Anguilla anguilla,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Anguilla anguilla (ITIS: 161128: WoRMS 126281) [Subcomponent: muscle tissue],Anguilla anguilla (ITIS: 161128: WoRMS 126281),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE006784,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,SB,W,-9,-9,Mollusca,138998,Cerastoderma edule,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Cerastoderma edule (ITIS: 80901: WoRMS 138998) [Subcomponent: flesh],Cerastoderma edule (ITIS: 80901: WoRMS 138998),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE006783,S09133,S104,S1131,S1214,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,218122,Chelidonichthys kumu,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Chelidonichthys kumu (ITIS: 167052: WoRMS 218122) [Subcomponent: muscle tissue],Chelidonichthys kumu (ITIS: 167052: WoRMS 218122),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE008532,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,SB,W,-9,-9,Mollusca,140656,Crassostrea gigas,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Crassostrea gigas (ITIS: 79868: WoRMS 140656) [Subcomponent: flesh],Crassostrea gigas (ITIS: 79868: WoRMS 140656),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE006624,S09133,S104,S1131,S1214,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,SB,W,-9,-9,Mollusca,140735,Ensis siliqua,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Ensis siliqua (ITIS: 81026: WoRMS 140735) [Subcomponent: flesh],Ensis siliqua (ITIS: 81026: WoRMS 140735),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007516,S09133,S104,S1131,S1214,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,150637,Eutrigla gurnardus,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Eutrigla gurnardus (ITIS: 167044: WoRMS 150637) [Subcomponent: muscle tissue],Eutrigla gurnardus (ITIS: 167044: WoRMS 150637),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007518,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126436,Gadus morhua,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Gadus morhua (ITIS: 164712: WoRMS 126436) [Subcomponent: muscle tissue],Gadus morhua (ITIS: 164712: WoRMS 126436),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE006605,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126436,Gadus morhua,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Gadus morhua (ITIS: 164712: WoRMS 126436) [Stage: immature Subcomponent: muscle tissue],Gadus morhua (ITIS: 164712: WoRMS 126436),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE008482,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127136,Glyptocephalus cynoglossus,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Glyptocephalus cynoglossus (ITIS: 172873: WoRMS 127136) [Subcomponent: muscle tissue],Glyptocephalus cynoglossus (ITIS: 172873: WoRMS 127136),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007522,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127146,Lepidorhombus whiffiagonis,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Lepidorhombus whiffiagonis (ITIS: 172835: WoRMS 127146) [Subcomponent: muscle tissue],Lepidorhombus whiffiagonis (ITIS: 172835: WoRMS 127146),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007529,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,105876,Leucoraja naevus,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Leucoraja naevus (ITIS: 564143: WoRMS 105876) [Subcomponent: muscle tissue],Leucoraja naevus (ITIS: 564143: WoRMS 105876),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007531,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Mollusca,140271,Loligo vulgaris,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Loligo vulgaris (ITIS: 82375: WoRMS 140271) [Subcomponent: flesh],Loligo vulgaris (ITIS: 82375: WoRMS 140271),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE008514,S09133,S104,S1131,S1214,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126554,Lophius budegassa,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Lophius budegassa (ITIS: 164502: WoRMS 126554) [Subcomponent: muscle tissue],Lophius budegassa (ITIS: 164502: WoRMS 126554),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007534,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126555,Lophius piscatorius,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Lophius piscatorius (ITIS: 164501: WoRMS 126555) [Subcomponent: muscle tissue],Lophius piscatorius (ITIS: 164501: WoRMS 126555),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007536,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126437,Melanogrammus aeglefinus,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437) [Subcomponent: muscle tissue],Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007541,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126438,Merlangius merlangus,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Merlangius merlangus (ITIS: 164758: WoRMS 126438) [Subcomponent: muscle tissue],Merlangius merlangus (ITIS: 164758: WoRMS 126438),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE006639,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126484,Merluccius merluccius,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Merluccius merluccius (ITIS: 164795: WoRMS 126484) [Subcomponent: muscle tissue],Merluccius merluccius (ITIS: 164795: WoRMS 126484),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007543,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,127140,Microstomus kitt,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Microstomus kitt (ITIS: 172888: WoRMS 127140) [Subcomponent: muscle tissue],Microstomus kitt (ITIS: 172888: WoRMS 127140),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007547,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126461,Molva molva,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Molva molva (ITIS: 164760: WoRMS 126461) [Subcomponent: muscle tissue],Molva molva (ITIS: 164760: WoRMS 126461),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007551,S09133,S104,S1131,S1218,S1319,S1430,S152
I-MET,nickel,7440-02-0,CF,NI,-9,MU,W,-9,-9,Fish,126985,Mullus barbatus,-9,,,Concentration,not specified,manual mapping required,per unit wet weight of,biota,Mullus barbatus (ITIS: 169419: WoRMS 126985) [Subcomponent: muscle tissue],Mullus barbatus (ITIS: 169419: WoRMS 126985),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,,S055,MAT01963,BE007324,S09133,S104,S1131,S1218,S1319,S1430,S152
